ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
6114	"ENSG00000170248"	"PDCD6IP"	chr3	+	33828837	33828969	33828852	33828969	33827621	33827739
6117	"ENSG00000127054"	"INTS11"	chr1	-	1312592	1312949	1312592	1312700	1313034	1313124
6118	"ENSG00000127054"	"INTS11"	chr1	-	1312592	1313124	1312592	1312700	1313508	1313592
6120	"ENSG00000127054"	"INTS11"	chr1	-	1313731	1314105	1313731	1313921	1314823	1314962
6121	"ENSG00000127054"	"INTS11"	chr1	-	1315519	1315614	1315519	1315552	1319295	1319524
6123	"ENSG00000127054"	"INTS11"	chr1	-	1315519	1315618	1315519	1315614	1319295	1319524
6125	"ENSG00000127054"	"INTS11"	chr1	-	1319295	1319524	1319295	1319433	1320995	1321093
6127	"ENSG00000127054"	"INTS11"	chr1	-	1320995	1321096	1320995	1321093	1321907	1321984
6133	"ENSG00000284668"	"LINC02780"	chr1	+	3996806	3996932	3996823	3996932	3995784	3995830
6136	"ENSG00000064225"	"ST3GAL6"	chr3	+	98801421	98801617	98801548	98801617	98793674	98793792
6144	"ENSG00000143224"	"PPOX"	chr1	+	161168412	161168576	161168431	161168576	161167099	161167234
6145	"ENSG00000143224"	"PPOX"	chr1	+	161168412	161168576	161168444	161168576	161167099	161167234
6146	"ENSG00000143224"	"PPOX"	chr1	+	161168431	161168576	161168444	161168576	161167099	161167234
6150	"ENSG00000123728"	"RAP2C"	chrX	-	132216995	132217806	132216995	132217156	132217915	132218124
6164	"ENSG00000077157"	"PPP1R12B"	chr1	+	202567777	202567831	202567780	202567831	202564442	202564547
6168	"ENSG00000197702"	"PARVA"	chr11	+	12496457	12496598	12496546	12496598	12473912	12473983
6169	"ENSG00000007341"	"ST7L"	chr1	-	112616812	112616895	112616812	112616844	112618246	112618369
6170	"ENSG00000007341"	"ST7L"	chr1	-	112616812	112616895	112616812	112616844	112618783	112618928
6172	"ENSG00000007341"	"ST7L"	chr1	-	112616812	112616895	112616812	112616844	112619196	112619664
6174	"ENSG00000135148"	"TRAFD1"	chr12	+	112130469	112130569	112130510	112130569	112126084	112126149
6178	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970478	31970342	31970378	31970592	31970825
6179	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970478	31970342	31970378	31970605	31972252
6180	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970825	31970342	31970478	31970911	31971147
6185	"ENSG00000125046"	"SSUH2"	chr3	-	8633665	8633941	8633665	8633795	8634397	8634645
6193	"ENSG00000111801"	"BTN3A3"	chr6	+	26443366	26443442	26443381	26443442	26440496	26440719
6206	"ENSG00000214193"	"SH3D21"	chr1	+	36321055	36321778	36321723	36321778	36320914	36320978
6214	"ENSG00000062485"	"CS"	chr12	-	56286594	56286645	56286594	56286620	56299925	56300023
6225	"ENSG00000168610"	"STAT3"	chr17	-	42348388	42348539	42348388	42348517	42374058	42374206
6243	"ENSG00000117640"	"MTFR1L"	chr1	+	25823620	25823748	25823643	25823748	25823237	25823323
6244	"ENSG00000117640"	"MTFR1L"	chr1	+	25823620	25823748	25823643	25823748	25823345	25823439
6248	"ENSG00000111602"	"TIMELESS"	chr12	-	56420962	56421809	56420962	56421134	56421898	56422016
6252	"ENSG00000090263"	"MRPS33"	chr7	-	141010418	141010660	141010418	141010617	141014351	141014429
6253	"ENSG00000090263"	"MRPS33"	chr7	-	141010418	141010660	141010418	141010617	141014550	141014679
6254	"ENSG00000084090"	"STARD7"	chr2	-	96193077	96193205	96193077	96193160	96193301	96193352
6266	"ENSG00000173511"	"VEGFB"	chr11	+	64237419	64237655	64237520	64237655	64235457	64235500
6267	"ENSG00000173511"	"VEGFB"	chr11	+	64237419	64237655	64237520	64237655	64236253	64236327
6269	"ENSG00000164520"	"RAET1E"	chr6	-	149889884	149890145	149889884	149890041	149890816	149891034
6274	"ENSG00000155363"	"MOV10"	chr1	+	112688327	112689138	112688934	112689138	112674831	112675049
6275	"ENSG00000155363"	"MOV10"	chr1	+	112688327	112689138	112688934	112689138	112686965	112687106
6279	"ENSG00000138674"	"SEC31A"	chr4	-	82881857	82881940	82881857	82881937	82890750	82891095
6281	"ENSG00000138674"	"SEC31A"	chr4	-	82881857	82881940	82881857	82881937	82900076	82900223
6283	"ENSG00000168538"	"TRAPPC11"	chr4	+	183680119	183680267	183680207	183680267	183679352	183679486
6285	"ENSG00000112739"	"PRPF4B"	chr6	+	4061654	4062299	4062212	4062299	4061014	4061147
6286	"ENSG00000137575"	"SDCBP"	chr8	+	58565018	58565084	58565021	58565084	58561747	58561795
6289	"ENSG00000217801"	"AL390719.1"	chr1	+	1060276	1060393	1060279	1060393	1059707	1059782
6290	"ENSG00000217801"	"AL390719.1"	chr1	+	1060276	1060393	1060279	1060393	1059733	1059846
6291	"ENSG00000085999"	"RAD54L"	chr1	+	46248343	46248408	46248398	46248408	46247714	46247746
6292	"ENSG00000085999"	"RAD54L"	chr1	+	46260726	46261015	46260858	46261015	46259963	46260099
6293	"ENSG00000085999"	"RAD54L"	chr1	+	46260726	46261015	46260858	46261015	46260541	46260611
6295	"ENSG00000175203"	"DCTN2"	chr12	-	57532983	57533303	57532983	57533022	57533952	57534097
6301	"ENSG00000233639"	"PANTR1"	chr2	-	104812708	104812812	104812708	104812784	104853109	104853183
6302	"ENSG00000233639"	"PANTR1"	chr2	-	104812708	104812855	104812708	104812784	104853109	104853183
6303	"ENSG00000233639"	"PANTR1"	chr2	-	104812708	104812855	104812708	104812812	104853109	104853183
6310	"ENSG00000183258"	"DDX41"	chr5	-	177512495	177512876	177512495	177512645	177513010	177513082
6311	"ENSG00000183258"	"DDX41"	chr5	-	177512495	177512876	177512495	177512645	177513352	177513484
6332	"ENSG00000131778"	"CHD1L"	chr1	+	147264421	147264584	147264428	147264584	147256530	147256562
6334	"ENSG00000131778"	"CHD1L"	chr1	+	147294383	147294517	147294408	147294517	147293924	147294014
6339	"ENSG00000186364"	"NUDT17"	chr1	+	145846432	145846690	145846597	145846690	145846012	145846196
6341	"ENSG00000164306"	"PRIMPOL"	chr4	+	184685408	184685498	184685411	184685498	184672172	184672460
6343	"ENSG00000118298"	"CA14"	chr1	+	150261458	150261638	150261577	150261638	150260150	150260171
6344	"ENSG00000118298"	"CA14"	chr1	+	150261458	150261638	150261577	150261638	150260150	150260248
6345	"ENSG00000118298"	"CA14"	chr1	+	150262803	150263419	150263298	150263419	150262524	150262620
6352	"ENSG00000143970"	"ASXL2"	chr2	-	25806228	25806340	25806228	25806337	25845480	25845563
6360	"ENSG00000177311"	"ZBTB38"	chr3	+	141438242	141438365	141438267	141438365	141427633	141427821
6379	"ENSG00000083544"	"TDRD3"	chr13	+	60573612	60573878	60573615	60573878	60535107	60535233
6381	"ENSG00000069424"	"KCNAB2"	chr1	+	6087466	6089051	6089007	6089051	6082194	6082274
6382	"ENSG00000069424"	"KCNAB2"	chr1	+	6087466	6089051	6089007	6089051	6085203	6085248
6383	"ENSG00000069424"	"KCNAB2"	chr1	+	6094399	6095443	6095322	6095443	6090388	6090475
6384	"ENSG00000069424"	"KCNAB2"	chr1	+	6095529	6096756	6096635	6096756	6095322	6095443
6387	"ENSG00000043514"	"TRIT1"	chr1	-	39847985	39848097	39847985	39848091	39850122	39850261
6392	"ENSG00000108443"	"RPS6KB1"	chr17	+	59936214	59936541	59936463	59936541	59935192	59935300
6394	"ENSG00000114626"	"ABTB1"	chr3	+	127676966	127677286	127677167	127677286	127676535	127676581
6395	"ENSG00000114626"	"ABTB1"	chr3	+	127677464	127677843	127677675	127677843	127677167	127677286
6396	"ENSG00000170485"	"NPAS2"	chr2	+	100982230	100988276	100988078	100988276	100977709	100977799
6407	"ENSG00000163882"	"POLR2H"	chr3	+	184362872	184363565	184363225	184363565	184362614	184362724
6419	"ENSG00000225470"	"JPX"	chrX	+	73994839	73994961	73994845	73994961	73984443	73984541
6430	"ENSG00000143228"	"NUF2"	chr1	+	163326031	163326174	163326074	163326174	163321985	163322212
6439	"ENSG00000144674"	"GOLGA4"	chr3	+	37281957	37282272	37282091	37282272	37273535	37273601
6442	"ENSG00000159140"	"SON"	chr21	+	33571734	33571788	33571750	33571788	33568970	33569087
6445	"ENSG00000116514"	"RNF19B"	chr1	-	32948221	32948366	32948221	32948363	32964050	32964685
6449	"ENSG00000143498"	"TAF1A"	chr1	-	222579758	222579890	222579758	222579872	222588442	222588565
6454	"ENSG00000171163"	"ZNF692"	chr1	-	248855724	248855946	248855724	248855943	248856513	248856562
6456	"ENSG00000171163"	"ZNF692"	chr1	-	248857233	248857497	248857233	248857436	248858130	248858321
6460	"ENSG00000089327"	"FXYD5"	chr19	+	35155532	35155611	35155550	35155611	35154752	35154869
6461	"ENSG00000089327"	"FXYD5"	chr19	+	35166141	35166325	35166250	35166325	35164155	35164245
6464	"ENSG00000188529"	"SRSF10"	chr1	-	23974973	23975077	23974973	23975051	23977910	23978273
6466	"ENSG00000188529"	"SRSF10"	chr1	-	23974973	23975080	23974973	23975077	23977910	23978273
6474	"ENSG00000137942"	"FNBP1L"	chr1	+	93550946	93554659	93552408	93554659	93549277	93549426
6483	"ENSG00000117385"	"P3H1"	chr1	-	42759200	42759393	42759200	42759390	42766506	42767084
6492	"ENSG00000164048"	"ZNF589"	chr3	+	48267914	48270990	48267917	48270990	48247624	48247677
6494	"ENSG00000147274"	"RBMX"	chrX	-	136872267	136875168	136872267	136872345	136875257	136875383
6497	"ENSG00000147274"	"RBMX"	chrX	-	136879016	136879453	136879016	136879123	136880596	136880722
6500	"ENSG00000143458"	"GABPB2"	chr1	+	151088157	151088297	151088189	151088297	151073038	151073157
6501	"ENSG00000162572"	"SCNN1D"	chr1	+	1282241	1282315	1282275	1282315	1280471	1280666
6502	"ENSG00000162572"	"SCNN1D"	chr1	+	1282241	1282315	1282275	1282315	1281410	1281610
6503	"ENSG00000160055"	"TMEM234"	chr1	-	32215135	32215795	32215135	32215216	32216193	32216281
6504	"ENSG00000160055"	"TMEM234"	chr1	-	32215135	32215795	32215135	32215216	32216888	32216947
6507	"ENSG00000144320"	"LNPK"	chr2	-	175992230	175992418	175992230	175992273	175995557	175995646
6511	"ENSG00000177225"	"GATD1"	chr11	-	767221	770903	767221	767373	771332	771426
6514	"ENSG00000092529"	"CAPN3"	chr15	+	42406696	42407155	42407101	42407155	42403740	42403777
6515	"ENSG00000092529"	"CAPN3"	chr15	+	42407866	42408324	42408210	42408324	42403740	42403777
6516	"ENSG00000092529"	"CAPN3"	chr15	+	42409281	42409380	42409302	42409380	42403740	42403777
6518	"ENSG00000092529"	"CAPN3"	chr15	+	42409281	42409380	42409302	42409380	42405925	42405943
6527	"ENSG00000092529"	"CAPN3"	chr15	+	42411746	42412315	42412058	42412315	42411286	42411345
6534	"ENSG00000151694"	"ADAM17"	chr2	-	9526110	9526264	9526110	9526244	9543152	9543285
6540	"ENSG00000197785"	"ATAD3A"	chr1	+	1517310	1517775	1517715	1517775	1516011	1516088
6541	"ENSG00000267575"	"AC006504.5"	chr19	+	27805604	27806782	27806322	27806782	27797753	27798176
6545	"ENSG00000166484"	"MAPK7"	chr17	+	19380607	19382466	19381780	19382466	19379781	19379947
6548	"ENSG00000153707"	"PTPRD"	chr9	-	8485226	8485327	8485226	8485324	8485761	8486349
6552	"ENSG00000101040"	"ZMYND8"	chr20	-	47298728	47298947	47298728	47298872	47347855	47347926
6557	"ENSG00000182326"	"C1S"	chr12	+	7061751	7061917	7061838	7061917	7056040	7056197
6571	"ENSG00000123473"	"STIL"	chr1	-	47299904	47300152	47299904	47299968	47301560	47301748
6582	"ENSG00000157036"	"EXOG"	chr3	+	38501354	38501494	38501415	38501494	38497628	38497689
6583	"ENSG00000157036"	"EXOG"	chr3	+	38501354	38501494	38501415	38501494	38500089	38500164
6587	"ENSG00000127564"	"PKMYT1"	chr16	-	2976663	2977031	2976663	2976824	2977213	2977526
6589	"ENSG00000127564"	"PKMYT1"	chr16	-	2976663	2977031	2976663	2976824	2979807	2979936
6590	"ENSG00000127564"	"PKMYT1"	chr16	-	2976663	2977031	2976663	2976824	2979815	2979912
6598	"ENSG00000092621"	"PHGDH"	chr1	+	119741766	119743044	119742806	119743044	119737113	119737266
6611	"ENSG00000132424"	"PNISR"	chr6	-	99414571	99414690	99414571	99414686	99415635	99415747
6612	"ENSG00000132424"	"PNISR"	chr6	-	99414571	99414690	99414571	99414686	99416348	99416428
6619	"ENSG00000163870"	"TPRA1"	chr3	-	127594799	127595140	127594799	127594933	127598195	127598251
6624	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28581110	28581229
6625	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579587	28581110	28581229
6626	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28581110	28581229
6627	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28581589	28581873
6638	"ENSG00000164924"	"YWHAZ"	chr8	-	100948595	100948900	100948595	100948732	100951455	100951595
6639	"ENSG00000164924"	"YWHAZ"	chr8	-	100948595	100948900	100948595	100948732	100951928	100952619
6642	"ENSG00000177542"	"SLC25A22"	chr11	-	794986	795169	794986	795164	797891	797997
6649	"ENSG00000164050"	"PLXNB1"	chr3	-	48411862	48412304	48411862	48412009	48412441	48412620
6653	"ENSG00000099622"	"CIRBP"	chr19	+	1271139	1271467	1271328	1271467	1269330	1269410
6654	"ENSG00000099622"	"CIRBP"	chr19	+	1270866	1271036	1270927	1271036	1269331	1269407
6655	"ENSG00000099622"	"CIRBP"	chr19	+	1270927	1271467	1271139	1271467	1269331	1269410
6656	"ENSG00000099622"	"CIRBP"	chr19	+	1270927	1271467	1271328	1271467	1269331	1269410
6666	"ENSG00000121892"	"PDS5A"	chr4	-	39866860	39867015	39866860	39866997	39869393	39869462
6675	"ENSG00000163743"	"RCHY1"	chr4	-	75490580	75490701	75490580	75490663	75491723	75491782
6700	"ENSG00000071127"	"WDR1"	chr4	-	10083021	10083178	10083021	10083176	10084442	10084530
6704	"ENSG00000076242"	"MLH1"	chr3	+	36996618	36996709	36996623	36996709	36994829	36994903
6705	"ENSG00000076242"	"MLH1"	chr3	+	36996618	36996709	36996623	36996709	36994829	36994953
6706	"ENSG00000076242"	"MLH1"	chr3	+	36996618	36996709	36996623	36996709	36995388	36995645
6707	"ENSG00000124067"	"SLC12A4"	chr16	-	67950653	67951060	67950653	67950711	67951139	67951304
6708	"ENSG00000014914"	"MTMR11"	chr1	-	149936153	149936373	149936153	149936229	149936581	149936879
6709	"ENSG00000080947"	"CROCCP3"	chr1	-	16491009	16491316	16491009	16491084	16499202	16499257
6722	"ENSG00000065526"	"SPEN"	chr1	+	15909320	15909481	15909323	15909481	15872815	15873136
6724	"ENSG00000167799"	"NUDT8"	chr11	-	67627937	67628400	67627937	67628251	67628918	67629051
6726	"ENSG00000120694"	"HSPH1"	chr13	-	31140183	31141259	31140183	31140309	31143791	31143923
6734	"ENSG00000189077"	"TMEM120A"	chr7	-	75988082	75988341	75988082	75988148	75988420	75988516
6735	"ENSG00000161618"	"ALDH16A1"	chr19	+	49461618	49462036	49461883	49462036	49460821	49460899
6747	"ENSG00000163479"	"SSR2"	chr1	-	156014960	156015073	156014960	156015069	156018131	156018368
6751	"ENSG00000169398"	"PTK2"	chr8	-	140890542	140890769	140890542	140890603	140925561	140925749
6752	"ENSG00000169398"	"PTK2"	chr8	-	140890542	140890769	140890542	140890603	140925660	140925749
6754	"ENSG00000233184"	"AC093157.1"	chr1	+	101080886	101083574	101083460	101083574	101075394	101075716
6758	"ENSG00000233184"	"AC093157.1"	chr1	+	101080886	101083574	101083460	101083574	101080388	101080613
6760	"ENSG00000189171"	"S100A13"	chr1	-	153626319	153627598	153626319	153626533	153631010	153631360
6767	"ENSG00000120158"	"RCL1"	chr9	+	4841201	4841357	4841204	4841357	4793086	4793227
6773	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917849	23918031	23917131	23917239
6774	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917946	23918031	23917131	23917239
6775	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917972	23918031	23917131	23917239
6776	"ENSG00000174748"	"RPL15"	chr3	+	23917849	23918031	23917946	23918031	23917131	23917239
6777	"ENSG00000174748"	"RPL15"	chr3	+	23917849	23918031	23917972	23918031	23917131	23917239
6778	"ENSG00000174748"	"RPL15"	chr3	+	23917946	23918031	23917972	23918031	23917131	23917239
6780	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917849	23918031	23917147	23917295
6781	"ENSG00000174748"	"RPL15"	chr3	+	23917836	23918031	23917849	23918031	23917298	23917444
6784	"ENSG00000163867"	"ZMYM6"	chr1	-	35030546	35030756	35030546	35030713	35031814	35031945
6790	"ENSG00000173039"	"RELA"	chr11	-	65661686	65661868	65661686	65661835	65662178	65662205
6792	"ENSG00000173039"	"RELA"	chr11	-	65661686	65662088	65661686	65661868	65662178	65662205
6806	"ENSG00000115211"	"EIF2B4"	chr2	-	27368024	27368139	27368024	27368113	27368653	27368733
6809	"ENSG00000134255"	"CEPT1"	chr1	+	111147641	111148053	111147646	111148053	111140544	111140608
6817	"ENSG00000169682"	"SPNS1"	chr16	+	28975100	28975392	28975183	28975392	28974771	28974863
6818	"ENSG00000169682"	"SPNS1"	chr16	+	28975100	28975392	28975187	28975392	28974771	28974863
6819	"ENSG00000169682"	"SPNS1"	chr16	+	28975183	28975392	28975187	28975392	28974771	28974863
6820	"ENSG00000169682"	"SPNS1"	chr16	+	28975183	28975392	28975187	28975392	28974793	28975100
6821	"ENSG00000169682"	"SPNS1"	chr16	+	28981454	28981615	28981469	28981615	28977907	28978044
6836	"ENSG00000133619"	"KRBA1"	chr7	+	149719532	149719672	149719545	149719672	149715010	149715066
6852	"ENSG00000116922"	"C1orf109"	chr1	-	37690215	37690438	37690215	37690434	37692029	37692242
6854	"ENSG00000011021"	"CLCN6"	chr1	+	11827088	11827221	11827114	11827221	11826155	11826224
6857	"ENSG00000135837"	"CEP350"	chr1	+	180110996	180113380	180112436	180113380	180098862	180098985
6861	"ENSG00000015153"	"YAF2"	chr12	-	42210547	42210680	42210547	42210619	42212443	42212484
6862	"ENSG00000015153"	"YAF2"	chr12	-	42210547	42210680	42210547	42210619	42235613	42235755
6865	"ENSG00000204599"	"TRIM39"	chr6	+	30328888	30329041	30328908	30329041	30326478	30326887
6868	"ENSG00000180769"	"WDFY3-AS2"	chr4	+	84969724	84969876	84969775	84969876	84967016	84967127
6877	"ENSG00000214114"	"MYCBP"	chr1	-	38866879	38867009	38866879	38866999	38867561	38867610
6878	"ENSG00000214114"	"MYCBP"	chr1	-	38866879	38867009	38866879	38866999	38873017	38873090
6880	"ENSG00000065457"	"ADAT1"	chr16	-	75618585	75618698	75618585	75618640	75619631	75619743
6884	"ENSG00000164294"	"GPX8"	chr5	+	55160993	55161255	55161119	55161255	55160329	55160396
6885	"ENSG00000164294"	"GPX8"	chr5	+	55161051	55161255	55161119	55161255	55160329	55160396
6890	"ENSG00000157870"	"PRXL2B"	chr1	+	2588921	2589040	2588956	2589040	2588549	2588625
6891	"ENSG00000157870"	"PRXL2B"	chr1	+	2588953	2589040	2588956	2589040	2588549	2588625
6894	"ENSG00000203705"	"TATDN3"	chr1	+	212812226	212812328	212812250	212812328	212804595	212804651
6898	"ENSG00000203705"	"TATDN3"	chr1	+	212815012	212815597	212815046	212815597	212807735	212807848
6903	"ENSG00000172113"	"NME6"	chr3	-	48296118	48296236	48296118	48296158	48298426	48298523
6904	"ENSG00000111640"	"GAPDH"	chr12	+	6536683	6537010	6536919	6537010	6534753	6534861
6905	"ENSG00000111640"	"GAPDH"	chr12	+	6536683	6537010	6536919	6537010	6536493	6536593
6930	"ENSG00000112514"	"CUTA"	chr6	-	33417480	33417816	33417480	33417695	33418086	33418317
6934	"ENSG00000026025"	"VIM"	chr10	+	17235845	17236379	17236293	17236379	17235168	17235389
6947	"ENSG00000171824"	"EXOSC10"	chr1	-	11076841	11077651	11076841	11076948	11079710	11079822
6948	"ENSG00000171824"	"EXOSC10"	chr1	-	11076841	11077651	11076841	11076948	11080763	11080912
6955	"ENSG00000121933"	"TMIGD3"	chr1	-	111488676	111489024	111488676	111488867	111489466	111489690
6958	"ENSG00000116221"	"MRPL37"	chr1	+	54209945	54210131	54209947	54210131	54200166	54200589
6959	"ENSG00000116221"	"MRPL37"	chr1	+	54209945	54210131	54209947	54210131	54205294	54205410
6961	"ENSG00000066322"	"ELOVL1"	chr1	-	43364927	43365097	43364927	43365008	43365563	43365623
6963	"ENSG00000066322"	"ELOVL1"	chr1	-	43364927	43365376	43364927	43365097	43365563	43365623
6964	"ENSG00000144357"	"UBR3"	chr2	+	169928726	169928868	169928728	169928868	169927319	169927405
6967	"ENSG00000105974"	"CAV1"	chr7	+	116526524	116526689	116526557	116526689	116526276	116526388
6972	"ENSG00000183023"	"SLC8A1"	chr2	-	40428472	40430304	40428472	40430301	40451903	40452069
6976	"ENSG00000170581"	"STAT2"	chr12	-	56348751	56348851	56348751	56348804	56349162	56349261
6980	"ENSG00000170581"	"STAT2"	chr12	-	56348751	56348851	56348751	56348804	56349344	56349509
6981	"ENSG00000170581"	"STAT2"	chr12	-	56348751	56348851	56348751	56348804	56349425	56349509
6982	"ENSG00000170581"	"STAT2"	chr12	-	56350096	56350432	56350096	56350190	56350828	56350888
6988	"ENSG00000132768"	"DPH2"	chr1	+	43970905	43971189	43970965	43971189	43970595	43970817
6990	"ENSG00000169764"	"UGP2"	chr2	+	63887401	63890185	63890080	63890185	63886340	63886538
7003	"ENSG00000136068"	"FLNB"	chr3	+	58168439	58169793	58169589	58169793	58163153	58163330
7005	"ENSG00000142945"	"KIF2C"	chr1	+	44756042	44756237	44756074	44756237	44754749	44754845
7006	"ENSG00000142945"	"KIF2C"	chr1	+	44756042	44756237	44756074	44756237	44755928	44755983
7013	"ENSG00000170312"	"CDK1"	chr10	+	60791889	60792053	60791893	60792053	60788059	60788230
7016	"ENSG00000227540"	"AC016394.2"	chr10	+	73253800	73254349	73253892	73254349	73252790	73253095
7020	"ENSG00000196352"	"CD55"	chr1	+	207336692	207337409	207337328	207337409	207326751	207326837
7023	"ENSG00000138078"	"PREPL"	chr2	-	44359496	44360038	44359496	44359750	44361416	44361561
7026	"ENSG00000196642"	"RABL6"	chr9	+	136831720	136832370	136832264	136832370	136829392	136829484
7043	"ENSG00000215883"	"CYB5RL"	chr1	-	54187651	54187882	54187651	54187739	54195418	54195715
7058	"ENSG00000147813"	"NAPRT"	chr8	-	143574786	143575093	143574786	143574900	143575190	143575345
7059	"ENSG00000147813"	"NAPRT"	chr8	-	143574784	143575093	143574784	143574900	143575422	143575525
7060	"ENSG00000147813"	"NAPRT"	chr8	-	143574784	143575345	143574784	143574900	143575422	143575525
7061	"ENSG00000147813"	"NAPRT"	chr8	-	143574784	143575345	143574784	143575093	143575422	143575525
7088	"ENSG00000142864"	"SERBP1"	chr1	-	67424199	67424322	67424199	67424277	67425082	67425223
7092	"ENSG00000117305"	"HMGCL"	chr1	-	23808134	23808323	23808134	23808215	23810735	23810799
7097	"ENSG00000118816"	"CCNI"	chr4	-	77055961	77056102	77055961	77056100	77056248	77056485
7104	"ENSG00000111481"	"COPZ1"	chr12	+	54340462	54340615	54340546	54340615	54325583	54325682
7112	"ENSG00000132128"	"LRRC41"	chr1	-	46279181	46279614	46279181	46279257	46280191	46280290
7113	"ENSG00000132128"	"LRRC41"	chr1	-	46279181	46279614	46279181	46279257	46280395	46280560
7114	"ENSG00000132128"	"LRRC41"	chr1	-	46279181	46279614	46279181	46279257	46281124	46281385
7120	"ENSG00000055609"	"KMT2C"	chr7	-	152156204	152156346	152156204	152156274	152158862	152159072
7122	"ENSG00000075702"	"WDR62"	chr19	+	36102736	36102851	36102751	36102851	36101213	36101317
7125	"ENSG00000165637"	"VDAC2"	chr10	+	75217887	75217991	75217932	75217991	75212229	75212298
7136	"ENSG00000160752"	"FDPS"	chr1	+	155310042	155310205	155310063	155310205	155309788	155309965
7140	"ENSG00000157193"	"LRP8"	chr1	-	53255116	53257464	53255116	53255185	53260463	53260605
7144	"ENSG00000157193"	"LRP8"	chr1	-	53271226	53271415	53271226	53271346	53280586	53280715
7155	"ENSG00000081377"	"CDC14B"	chr9	-	96565392	96565483	96565392	96565455	96566767	96567254
7156	"ENSG00000081377"	"CDC14B"	chr9	-	96565392	96565483	96565392	96565455	96619218	96619843
7163	"ENSG00000005448"	"WDR54"	chr2	+	74425074	74425237	74425096	74425237	74424874	74424975
7187	"ENSG00000113812"	"ACTR8"	chr3	-	53873031	53873146	53873031	53873127	53874210	53874364
7188	"ENSG00000113812"	"ACTR8"	chr3	-	53879938	53880109	53879938	53880072	53881978	53882152
7191	"ENSG00000122140"	"MRPS2"	chr9	+	135501698	135501973	135501843	135501973	135500997	135501326
7192	"ENSG00000173209"	"AHSA2P"	chr2	+	61178980	61179171	61178985	61179171	61177417	61178384
7193	"ENSG00000173209"	"AHSA2P"	chr2	+	61178980	61179171	61178985	61179171	61177427	61177688
7198	"ENSG00000124574"	"ABCC10"	chr6	+	43432141	43433360	43433234	43433360	43427855	43427967
7200	"ENSG00000124574"	"ABCC10"	chr6	+	43442969	43444010	43443932	43444010	43441861	43441960
7201	"ENSG00000143543"	"JTB"	chr1	-	153976692	153977013	153976692	153976775	153977169	153977389
7202	"ENSG00000143543"	"JTB"	chr1	-	153976692	153976922	153976692	153976775	153977338	153977394
7221	"ENSG00000136891"	"TEX10"	chr9	-	100349183	100349372	100349183	100349369	100352418	100352571
7222	"ENSG00000136891"	"TEX10"	chr9	-	100349183	100349372	100349183	100349369	100352771	100352942
7227	"ENSG00000115875"	"SRSF7"	chr2	-	38748578	38749705	38748578	38748653	38750013	38750194
7236	"ENSG00000154832"	"CXXC1"	chr18	-	50285748	50286257	50285748	50285928	50286538	50286639
7241	"ENSG00000058453"	"CROCC"	chr1	+	16953301	16954357	16954222	16954357	16946258	16946405
7246	"ENSG00000198755"	"RPL10A"	chr6	+	35468946	35469529	35469380	35469529	35468798	35468873
7249	"ENSG00000135063"	"FAM189A2"	chr9	+	69377369	69377744	69377610	69377744	69375735	69375864
7250	"ENSG00000251247"	"ZNF345"	chr19	+	36851727	36851904	36851829	36851904	36850929	36850968
7251	"ENSG00000243943"	"ZNF512"	chr2	+	27598066	27598254	27598069	27598254	27582968	27583142
7272	"ENSG00000011485"	"PPP5C"	chr19	+	46383779	46383878	46383783	46383878	46376452	46376574
7274	"ENSG00000116670"	"MAD2L2"	chr1	-	11680352	11680613	11680352	11680471	11681038	11681111
7279	"ENSG00000143575"	"HAX1"	chr1	+	154275153	154275483	154275392	154275483	154274949	154275001
7282	"ENSG00000048707"	"VPS13D"	chr1	+	12341779	12341885	12341782	12341885	12335704	12335827
7290	"ENSG00000167967"	"E4F1"	chr16	+	2228291	2228523	2228371	2228523	2223715	2223929
7292	"ENSG00000163864"	"NMNAT3"	chr3	-	139627615	139627764	139627615	139627761	139637962	139638062
7298	"ENSG00000135404"	"CD63"	chr12	-	55727150	55727339	55727150	55727270	55728952	55729220
7304	"ENSG00000115204"	"MPV17"	chr2	-	27312993	27313109	27312993	27313074	27316158	27316186
7305	"ENSG00000115204"	"MPV17"	chr2	-	27312993	27313109	27312993	27313074	27317077	27317234
7310	"ENSG00000115204"	"MPV17"	chr2	-	27312993	27313109	27312993	27313074	27323051	27323097
7312	"ENSG00000175634"	"RPS6KB2"	chr11	+	67432352	67432492	67432355	67432492	67429526	67429595
7314	"ENSG00000175634"	"RPS6KB2"	chr11	+	67433125	67433447	67433339	67433447	67432951	67433042
