ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
5579	"ENSG00000125633"	"CCDC93"	chr2	-	117958364	117958481	117958364	117958478	117973907	117973994
5580	"ENSG00000125633"	"CCDC93"	chr2	-	117958364	117958481	117958364	117958478	117974849	117974900
5581	"ENSG00000125633"	"CCDC93"	chr2	-	117977993	117978030	117977993	117978027	117985968	117986069
5582	"ENSG00000230768"	"LINC01676"	chr1	-	105603276	105603562	105603276	105603558	105604162	105604265
5583	"ENSG00000230768"	"LINC01676"	chr1	-	105604162	105604265	105604162	105604260	105605934	105606089
5584	"ENSG00000122678"	"POLM"	chr7	-	44074130	44074233	44074130	44074220	44074397	44074530
5585	"ENSG00000122678"	"POLM"	chr7	-	44073782	44074530	44073782	44074025	44076508	44076629
5586	"ENSG00000122678"	"POLM"	chr7	-	44074130	44074530	44074130	44074220	44076508	44076629
5587	"ENSG00000122678"	"POLM"	chr7	-	44074397	44074530	44074397	44074522	44076508	44076629
5588	"ENSG00000106571"	"GLI3"	chr7	-	42150019	42150183	42150019	42150102	42152352	42152420
5589	"ENSG00000226688"	"ENTPD1-AS1"	chr10	-	95904829	95904938	95904829	95904935	95907777	95907903
5590	"ENSG00000117543"	"DPH5"	chr1	-	101001466	101001587	101001466	101001544	101013709	101013818
5591	"ENSG00000117543"	"DPH5"	chr1	-	101001466	101001587	101001466	101001544	101021640	101021765
5592	"ENSG00000144218"	"AFF3"	chr2	-	99554310	99554534	99554310	99554486	99554682	99554732
5593	"ENSG00000143393"	"PI4KB"	chr1	-	151315572	151316509	151315572	151315672	151326171	151326373
5594	"ENSG00000132604"	"TERF2"	chr16	-	69368375	69368595	69368375	69368482	69370482	69370629
5595	"ENSG00000141068"	"KSR1"	chr17	+	27588193	27588535	27588474	27588535	27585656	27585661
5596	"ENSG00000125618"	"PAX8"	chr2	-	113235393	113235582	113235393	113235503	113236600	113236721
5597	"ENSG00000125618"	"PAX8"	chr2	-	113278369	113278566	113278369	113278469	113278830	113278921
5598	"ENSG00000148019"	"CEP78"	chr9	+	78251904	78252043	78251907	78252043	78248761	78248873
5599	"ENSG00000148019"	"CEP78"	chr9	+	78251904	78252043	78251907	78252043	78250245	78250263
5600	"ENSG00000148019"	"CEP78"	chr9	+	78254835	78254964	78254842	78254964	78253231	78253277
5601	"ENSG00000148019"	"CEP78"	chr9	+	78254835	78254964	78254842	78254964	78253306	78253942
5602	"ENSG00000182389"	"CACNB4"	chr2	-	151853447	151853564	151853447	151853543	151855223	151855375
5603	"ENSG00000182389"	"CACNB4"	chr2	-	151869176	151869235	151869176	151869193	151870530	151870611
5604	"ENSG00000182389"	"CACNB4"	chr2	-	151869176	151869735	151869176	151869193	151870530	151870611
5605	"ENSG00000182389"	"CACNB4"	chr2	-	151869176	151869735	151869176	151869235	151870530	151870611
5606	"ENSG00000182389"	"CACNB4"	chr2	-	151870841	151870902	151870841	151870861	151872416	151872493
5607	"ENSG00000182389"	"CACNB4"	chr2	-	151971544	151971704	151971544	151971700	151973668	151973933
5608	"ENSG00000152292"	"SH2D6"	chr2	+	85422429	85422490	85422436	85422490	85422202	85422314
5609	"ENSG00000152292"	"SH2D6"	chr2	+	85430522	85430652	85430537	85430652	85430363	85430434
5610	"ENSG00000152292"	"SH2D6"	chr2	+	85435064	85435123	85435094	85435123	85434339	85434370
5611	"ENSG00000152292"	"SH2D6"	chr2	+	85436810	85437029	85436836	85437029	85436465	85436594
5612	"ENSG00000068097"	"HEATR6"	chr17	-	60046024	60046229	60046024	60046099	60047308	60047405
5613	"ENSG00000068097"	"HEATR6"	chr17	-	60048263	60048388	60048263	60048369	60049579	60049702
5614	"ENSG00000068097"	"HEATR6"	chr17	-	60066208	60066396	60066208	60066386	60067430	60067732
5615	"ENSG00000138802"	"SEC24B"	chr4	+	109506327	109506512	109506330	109506512	109494614	109494856
5616	"ENSG00000140992"	"PDPK1"	chr16	+	2581294	2581363	2581299	2581363	2577424	2577500
5617	"ENSG00000073578"	"SDHA"	chr5	+	254357	254506	254392	254506	240357	240476
5618	"ENSG00000073578"	"SDHA"	chr5	+	256333	256679	256350	256679	254392	254506
5619	"ENSG00000108523"	"RNF167"	chr17	+	4940872	4940993	4940922	4940993	4940486	4940726
5620	"ENSG00000130147"	"SH3BP4"	chr2	+	235034870	235035120	235034954	235035120	234995302	234995376
5621	"ENSG00000151276"	"MAGI1"	chr3	-	65375744	65375948	65375744	65375945	65379260	65379554
5622	"ENSG00000151276"	"MAGI1"	chr3	-	65470282	65470487	65470282	65470484	65478591	65478798
5623	"ENSG00000244005"	"NFS1"	chr20	-	35692248	35692370	35692248	35692296	35696376	35696460
5624	"ENSG00000034239"	"EFCAB1"	chr8	-	48729719	48729871	48729719	48729824	48730539	48730644
5625	"ENSG00000225548"	"LINC01980"	chr3	+	27802113	27802850	27802763	27802850	27797815	27797911
5626	"ENSG00000225548"	"LINC01980"	chr3	+	27806451	27806622	27806453	27806622	27802763	27802850
5627	"ENSG00000225548"	"LINC01980"	chr3	+	27806451	27806622	27806531	27806622	27802763	27802850
5628	"ENSG00000225548"	"LINC01980"	chr3	+	27806453	27806622	27806531	27806622	27802763	27802850
5629	"ENSG00000037280"	"FLT4"	chr5	-	180630224	180630337	180630224	180630288	180630554	180630799
5630	"ENSG00000188372"	"ZP3"	chr7	+	76440438	76440611	76440474	76440611	76440249	76440341
5631	"ENSG00000153558"	"FBXL2"	chr3	+	33373240	33373355	33373259	33373355	33373091	33373160
5632	"ENSG00000153558"	"FBXL2"	chr3	+	33373846	33373921	33373850	33373921	33373577	33373704
5633	"ENSG00000156482"	"RPL30"	chr8	-	98042644	98042775	98042644	98042718	98044826	98045088
5634	"ENSG00000156482"	"RPL30"	chr8	-	98042644	98042775	98042644	98042718	98044942	98045088
5635	"ENSG00000196419"	"XRCC6"	chr22	+	41636112	41636251	41636235	41636251	41628117	41628230
5636	"ENSG00000243818"	"AC021074.3"	chr3	+	142936422	142936646	142936603	142936646	142933204	142933268
5637	"ENSG00000243818"	"AC021074.3"	chr3	+	142937825	142938264	142938242	142938264	142936603	142936646
5638	"ENSG00000145979"	"TBC1D7"	chr6	-	13326786	13326963	13326786	13326906	13327832	13328130
5639	"ENSG00000145979"	"TBC1D7"	chr6	-	13326786	13326963	13326786	13326906	13328295	13328531
5640	"ENSG00000145979"	"TBC1D7"	chr6	-	13326786	13326963	13326786	13326906	13328315	13328583
5641	"ENSG00000145979"	"TBC1D7"	chr6	-	13326786	13326963	13326786	13326906	13328455	13328531
5642	"ENSG00000158552"	"ZFAND2B"	chr2	+	219206966	219207042	219206969	219207042	219206783	219206845
5643	"ENSG00000163703"	"CRELD1"	chr3	+	9943901	9944095	9943993	9944095	9943380	9943515
5644	"ENSG00000225855"	"RUSC1-AS1"	chr1	-	155319802	155319953	155319802	155319932	155321134	155321544
5645	"ENSG00000225855"	"RUSC1-AS1"	chr1	-	155319802	155319953	155319802	155319932	155321624	155321695
5646	"ENSG00000132549"	"VPS13B"	chr8	+	99431520	99431664	99431536	99431664	99391556	99391704
5647	"ENSG00000142208"	"AKT1"	chr14	-	104772877	104773092	104772877	104772993	104773250	104773379
5648	"ENSG00000133067"	"LGR6"	chr1	+	202306764	202306939	202306867	202306939	202305683	202305749
5649	"ENSG00000163040"	"CCDC74A"	chr2	+	131530578	131530827	131530776	131530827	131529646	131529691
5650	"ENSG00000163040"	"CCDC74A"	chr2	+	131532588	131532781	131532709	131532781	131531663	131531802
5651	"ENSG00000122335"	"SERAC1"	chr6	-	158116184	158117821	158116184	158116282	158119028	158119170
5652	"ENSG00000122335"	"SERAC1"	chr6	-	158119028	158119170	158119028	158119120	158120424	158120575
5653	"ENSG00000122335"	"SERAC1"	chr6	-	158150452	158150589	158150452	158150563	158155314	158155351
5654	"ENSG00000122335"	"SERAC1"	chr6	-	158150452	158150587	158150452	158150563	158158272	158158364
5655	"ENSG00000122335"	"SERAC1"	chr6	-	158150452	158150589	158150452	158150563	158158272	158158364
5656	"ENSG00000122335"	"SERAC1"	chr6	-	158150452	158150589	158150452	158150587	158158272	158158364
5657	"ENSG00000234127"	"TRIM26"	chr6	-	30198665	30199264	30198665	30199153	30201034	30201138
5658	"ENSG00000234127"	"TRIM26"	chr6	-	30198665	30199264	30198665	30199153	30204655	30204765
5659	"ENSG00000234127"	"TRIM26"	chr6	-	30201034	30201138	30201034	30201083	30204655	30204765
5660	"ENSG00000234127"	"TRIM26"	chr6	-	30201034	30201138	30201034	30201083	30213304	30213427
5661	"ENSG00000132581"	"SDF2"	chr17	-	28651485	28651577	28651485	28651542	28655286	28655483
5662	"ENSG00000132581"	"SDF2"	chr17	-	28651485	28651577	28651485	28651542	28662045	28662189
5663	"ENSG00000131370"	"SH3BP5"	chr3	-	15304102	15304299	15304102	15304231	15330503	15330566
5664	"ENSG00000059691"	"GATB"	chr4	-	151701328	151701518	151701328	151701456	151703850	151703895
5665	"ENSG00000059691"	"GATB"	chr4	-	151716875	151717074	151716875	151717001	151719424	151719538
5666	"ENSG00000116353"	"MECR"	chr1	-	29195940	29196042	29195940	29196013	29196197	29196258
5667	"ENSG00000116353"	"MECR"	chr1	-	29195940	29196258	29195940	29196013	29200515	29200589
5668	"ENSG00000116353"	"MECR"	chr1	-	29216587	29216812	29216587	29216685	29220833	29220921
5669	"ENSG00000116353"	"MECR"	chr1	-	29216587	29216812	29216587	29216685	29220837	29220921
5670	"ENSG00000116353"	"MECR"	chr1	-	29216587	29216812	29216587	29216685	29223139	29223260
5671	"ENSG00000116353"	"MECR"	chr1	-	29216587	29216812	29216587	29216685	29230354	29230406
5672	"ENSG00000168679"	"SLC16A4"	chr1	-	110362850	110363913	110362850	110363893	110375457	110375551
5673	"ENSG00000145246"	"ATP10D"	chr4	+	47536685	47536938	47536730	47536938	47536436	47536564
5674	"ENSG00000114982"	"KANSL3"	chr2	-	96604778	96604863	96604778	96604857	96605319	96605511
5675	"ENSG00000114982"	"KANSL3"	chr2	-	96631311	96631543	96631311	96631482	96636920	96637185
5676	"ENSG00000160345"	"C9orf116"	chr9	-	135495180	135495615	135495180	135495569	135498584	135498663
5677	"ENSG00000197948"	"FCHSD1"	chr5	-	141644858	141644942	141644858	141644938	141645019	141645148
5678	"ENSG00000197948"	"FCHSD1"	chr5	-	141646086	141646722	141646086	141646191	141647134	141647230
5679	"ENSG00000197948"	"FCHSD1"	chr5	-	141649394	141649536	141649394	141649530	141649886	141649954
5680	"ENSG00000113810"	"SMC4"	chr3	+	160404327	160404504	160404377	160404504	160399668	160399749
5681	"ENSG00000113810"	"SMC4"	chr3	+	160401914	160402093	160401989	160402093	160400821	160400965
5682	"ENSG00000113810"	"SMC4"	chr3	+	160404327	160404504	160404377	160404504	160402675	160402867
5683	"ENSG00000183826"	"BTBD9"	chr6	-	38593963	38594375	38593963	38594327	38595769	38595988
5684	"ENSG00000280780"	"JAKMIP2-AS1"	chr5	+	147595424	147595540	147595439	147595540	147594359	147594477
5685	"ENSG00000231427"	"LINC01445"	chr7	+	54348897	54349849	54349364	54349849	54347293	54347365
5686	"ENSG00000231427"	"LINC01445"	chr7	+	54348897	54349849	54349417	54349849	54347293	54347365
5687	"ENSG00000231427"	"LINC01445"	chr7	+	54349364	54349849	54349417	54349849	54347293	54347365
5688	"ENSG00000187642"	"PERM1"	chr1	-	976498	976641	976498	976624	978880	981029
5689	"ENSG00000187098"	"MITF"	chr3	+	69951811	69951886	69951829	69951886	69937821	69937881
5690	"ENSG00000187098"	"MITF"	chr3	+	69951811	69951886	69951829	69951886	69949050	69949168
5691	"ENSG00000174885"	"NLRP6"	chr11	+	282701	282797	282704	282797	280083	281839
5692	"ENSG00000150753"	"CCT5"	chr5	+	10254673	10254838	10254765	10254838	10254144	10254205
5693	"ENSG00000136877"	"FPGS"	chr9	+	127806972	127807087	127806991	127807087	127804635	127804700
5694	"ENSG00000171067"	"C11orf24"	chr11	-	68268053	68268278	68268053	68268251	68271645	68271947
5695	"ENSG00000213024"	"NUP62"	chr19	-	49911104	49911366	49911104	49911343	49927693	49927815
5696	"ENSG00000213024"	"NUP62"	chr19	-	49911104	49911366	49911104	49911231	49927693	49927848
5697	"ENSG00000213024"	"NUP62"	chr19	-	49927693	49927848	49927693	49927815	49929325	49929465
5698	"ENSG00000213024"	"NUP62"	chr19	-	49927693	49927848	49927693	49927815	49929349	49929763
5699	"ENSG00000213024"	"NUP62"	chr19	-	49927693	49927848	49927693	49927815	49929416	49929504
5700	"ENSG00000103507"	"BCKDK"	chr16	+	31110076	31110124	31110103	31110124	31109672	31109783
5701	"ENSG00000154814"	"OXNAD1"	chr3	+	16270928	16271071	16270944	16271071	16269125	16269275
5702	"ENSG00000154814"	"OXNAD1"	chr3	+	16303407	16303592	16303410	16303592	16302639	16302748
5703	"ENSG00000097021"	"ACOT7"	chr1	-	6282723	6282888	6282723	6282796	6294863	6294980
5704	"ENSG00000169282"	"KCNAB1"	chr3	+	156474649	156474820	156474733	156474820	156465642	156465686
5705	"ENSG00000117419"	"ERI3"	chr1	-	44339044	44339322	44339044	44339316	44352849	44352925
5706	"ENSG00000125637"	"PSD4"	chr2	+	113185661	113186255	113185876	113186255	113185364	113185440
5707	"ENSG00000125637"	"PSD4"	chr2	+	113185661	113186255	113185960	113186255	113185364	113185440
5708	"ENSG00000125637"	"PSD4"	chr2	+	113185876	113186255	113185960	113186255	113185364	113185440
5709	"ENSG00000125637"	"PSD4"	chr2	+	113197746	113197913	113197749	113197913	113197563	113197634
5710	"ENSG00000116044"	"NFE2L2"	chr2	-	177232391	177232583	177232391	177232562	177233249	177233339
5711	"ENSG00000225269"	"LINC00705"	chr10	+	4659981	4660111	4660026	4660111	4659230	4659348
5712	"ENSG00000088448"	"ANKRD10"	chr13	-	110900529	110900694	110900529	110900661	110906032	110906124
5713	"ENSG00000163141"	"BNIPL"	chr1	+	151038795	151039026	151038801	151039026	151038503	151038568
5714	"ENSG00000163946"	"TASOR"	chr3	-	56633043	56633966	56633043	56633843	56638705	56638765
5715	"ENSG00000163946"	"TASOR"	chr3	-	56633043	56633966	56633043	56633843	56639985	56640130
5716	"ENSG00000227372"	"TP73-AS1"	chr1	-	3737211	3738513	3737211	3737854	3740232	3740387
5717	"ENSG00000227372"	"TP73-AS1"	chr1	-	3742803	3742957	3742803	3742911	3743060	3743190
5718	"ENSG00000227372"	"TP73-AS1"	chr1	-	3742803	3742960	3742803	3742911	3743060	3743190
5719	"ENSG00000227372"	"TP73-AS1"	chr1	-	3742803	3742983	3742803	3742911	3743060	3743190
5720	"ENSG00000227372"	"TP73-AS1"	chr1	-	3742803	3742960	3742803	3742957	3743060	3743190
5721	"ENSG00000227372"	"TP73-AS1"	chr1	-	3742803	3742983	3742803	3742957	3743060	3743190
5722	"ENSG00000227372"	"TP73-AS1"	chr1	-	3742803	3742983	3742803	3742960	3743060	3743190
5723	"ENSG00000227372"	"TP73-AS1"	chr1	-	3745606	3746186	3745606	3746181	3746286	3746771
5724	"ENSG00000227372"	"TP73-AS1"	chr1	-	3745606	3746186	3745606	3746181	3746436	3747023
5725	"ENSG00000176798"	"OR51L1"	chr11	+	4998823	5005536	5002570	5005536	4997481	4997583
5726	"ENSG00000143951"	"WDPCP"	chr2	-	63439756	63439871	63439756	63439855	63484603	63484663
5727	"ENSG00000022355"	"GABRA1"	chr5	+	161873057	161873337	161873116	161873337	161865720	161865788
5728	"ENSG00000022355"	"GABRA1"	chr5	+	161881731	161882701	161882557	161882701	161875559	161875642
5729	"ENSG00000162374"	"ELAVL4"	chr1	+	50200808	50203770	50200850	50203770	50197428	50197467
5730	"ENSG00000177200"	"CHD9"	chr16	+	53306233	53306397	53306236	53306397	53296955	53297158
5731	"ENSG00000177200"	"CHD9"	chr16	+	53306233	53306397	53306236	53306397	53303719	53304625
5732	"ENSG00000117569"	"PTBP2"	chr1	+	96804784	96804939	96804799	96804939	96785058	96785254
5733	"ENSG00000117569"	"PTBP2"	chr1	+	96813272	96813447	96813275	96813447	96812711	96812928
5734	"ENSG00000117569"	"PTBP2"	chr1	+	96813272	96813447	96813275	96813447	96813028	96813106
5735	"ENSG00000243069"	"ARHGEF26-AS1"	chr3	-	154030276	154030379	154030276	154030376	154060013	154060062
5736	"ENSG00000243069"	"ARHGEF26-AS1"	chr3	-	154030276	154030379	154030276	154030376	154108668	154108785
5737	"ENSG00000143420"	"ENSA"	chr1	-	150625641	150625808	150625641	150625802	150627466	150627592
5738	"ENSG00000271723"	"MROH7-TTC4"	chr1	+	54673999	54674151	54674015	54674151	54673700	54673805
5739	"ENSG00000138641"	"HERC3"	chr4	+	88597949	88598087	88597968	88598087	88595556	88595614
5740	"ENSG00000152223"	"EPG5"	chr18	-	45882273	45882487	45882273	45882431	45884616	45884811
5741	"ENSG00000117713"	"ARID1A"	chr1	+	26772811	26772987	26772814	26772987	26772499	26772632
5742	"ENSG00000117713"	"ARID1A"	chr1	+	26774328	26775220	26774979	26775220	26773801	26773898
5743	"ENSG00000117616"	"RSRP1"	chr1	-	25243549	25244224	25243549	25243633	25244453	25244498
5744	"ENSG00000117616"	"RSRP1"	chr1	-	25243549	25244224	25243549	25243633	25245149	25245301
5745	"ENSG00000227706"	"AL713998.1"	chr6	-	67886967	67887398	67886967	67887069	67888910	67889169
5746	"ENSG00000114670"	"NEK11"	chr3	+	131133245	131133355	131133276	131133355	131132744	131132809
5747	"ENSG00000095906"	"NUBP2"	chr16	+	1786536	1787831	1787676	1787831	1782931	1783036
5748	"ENSG00000095906"	"NUBP2"	chr16	+	1786737	1786955	1786756	1786955	1786536	1786655
5749	"ENSG00000095906"	"NUBP2"	chr16	+	1788137	1788207	1788160	1788207	1787940	1788051
5750	"ENSG00000197386"	"HTT"	chr4	+	3142744	3142886	3142765	3142886	3140509	3140656
5751	"ENSG00000197386"	"HTT"	chr4	+	3207280	3207357	3207285	3207357	3206806	3206983
5752	"ENSG00000049246"	"PER3"	chr1	+	7793956	7794008	7793959	7794008	7788044	7788246
5753	"ENSG00000049246"	"PER3"	chr1	+	7829833	7830161	7829836	7830161	7827117	7827815
5754	"ENSG00000049246"	"PER3"	chr1	+	7829833	7830161	7830005	7830161	7827117	7827815
5755	"ENSG00000049246"	"PER3"	chr1	+	7829836	7830161	7830005	7830161	7827117	7827815
5756	"ENSG00000105499"	"PLA2G4C"	chr19	-	48061997	48062194	48061997	48062152	48067790	48067886
5757	"ENSG00000105499"	"PLA2G4C"	chr19	-	48105332	48105444	48105332	48105413	48106521	48106561
5758	"ENSG00000236384"	"LINC00479"	chr21	-	41714233	41714352	41714233	41714314	41715119	41715283
5759	"ENSG00000085433"	"WDR47"	chr1	-	108982608	108982785	108982608	108982779	108983281	108983451
5760	"ENSG00000085433"	"WDR47"	chr1	-	109004591	109004718	109004591	109004715	109010915	109011718
5761	"ENSG00000163781"	"TOPBP1"	chr3	-	133652462	133652629	133652462	133652614	133653344	133653524
5762	"ENSG00000164300"	"SERINC5"	chr5	-	80158835	80158962	80158835	80158956	80166382	80166478
5763	"ENSG00000175376"	"EIF1AD"	chr11	-	66000302	66000505	66000302	66000476	66001909	66002157
5764	"ENSG00000175376"	"EIF1AD"	chr11	-	66000302	66000476	66000302	66000406	66002039	66002166
5765	"ENSG00000104894"	"CD37"	chr19	+	49337625	49338029	49337924	49338029	49337146	49337221
5766	"ENSG00000225216"	"AC007362.1"	chr2	-	205761427	205761502	205761427	205761463	205762387	205762509
5767	"ENSG00000225216"	"AC007362.1"	chr2	-	205761427	205761502	205761427	205761463	205763789	205763953
5768	"ENSG00000121446"	"RGSL1"	chr1	+	182458305	182458393	182458318	182458393	182453957	182454040
5769	"ENSG00000121446"	"RGSL1"	chr1	+	182548699	182551209	182551099	182551209	182548316	182548455
5770	"ENSG00000109323"	"MANBA"	chr4	-	102672008	102672146	102672008	102672054	102673918	102674070
5771	"ENSG00000175305"	"CCNE2"	chr8	-	94893890	94893972	94893890	94893944	94894022	94894119
5772	"ENSG00000154429"	"CCSAP"	chr1	-	229326737	229327558	229326737	229327006	229342098	229342513
5773	"ENSG00000112096"	"SOD2"	chr6	-	159679063	159682638	159679063	159679298	159684853	159685033
5774	"ENSG00000143842"	"SOX13"	chr1	+	204116503	204116679	204116506	204116679	204114518	204114605
5775	"ENSG00000143842"	"SOX13"	chr1	+	204121870	204121985	204121899	204121985	204117592	204117707
5776	"ENSG00000138750"	"NUP54"	chr4	-	76117663	76117774	76117663	76117742	76118074	76118194
5777	"ENSG00000124232"	"RBPJL"	chr20	+	45316186	45316342	45316281	45316342	45314412	45314565
5778	"ENSG00000124232"	"RBPJL"	chr20	+	45316685	45316959	45316688	45316959	45316476	45316580
5779	"ENSG00000137074"	"APTX"	chr9	-	32973375	32974561	32973375	32973652	32984630	32984857
5780	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32987543	32987731	32988082	32988124
5781	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987731	32987543	32987729	32988082	32988129
5782	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32987543	32987729	32988082	32988129
5783	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32987543	32987842	32988082	32988540
5784	"ENSG00000137074"	"APTX"	chr9	-	32988082	32988129	32988082	32988124	32989434	32989480
5785	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32987543	32987731	32989758	32989895
5786	"ENSG00000137074"	"APTX"	chr9	-	32987543	32988129	32987543	32987731	32989758	32989895
5787	"ENSG00000137074"	"APTX"	chr9	-	32987543	32988129	32987543	32987846	32989758	32989895
5788	"ENSG00000137074"	"APTX"	chr9	-	32988082	32988129	32988082	32988124	32989758	32989895
5789	"ENSG00000244462"	"RBM12"	chr20	-	35658929	35659014	35658929	35658982	35664801	35664889
5790	"ENSG00000126214"	"KLC1"	chr14	+	103679308	103679518	103679383	103679518	103677414	103677523
5791	"ENSG00000126214"	"KLC1"	chr14	+	103692358	103692425	103692359	103692425	103679383	103679518
5792	"ENSG00000134330"	"IAH1"	chr2	+	9478221	9478370	9478253	9478370	9475986	9476039
5793	"ENSG00000173137"	"ADCK5"	chr8	+	144390855	144391056	144390860	144391056	144390670	144390746
5794	"ENSG00000197056"	"ZMYM1"	chr1	+	35111771	35111912	35111775	35111912	35110293	35110447
5795	"ENSG00000168710"	"AHCYL1"	chr1	+	110012361	110012462	110012386	110012462	110011213	110011357
5796	"ENSG00000162618"	"ADGRL4"	chr1	-	78921612	78921805	78921612	78921786	78926885	78927091
5797	"ENSG00000065413"	"ANKRD44"	chr2	-	197088710	197088828	197088710	197088774	197089949	197090032
5798	"ENSG00000231074"	"HCG18"	chr6	-	30291536	30292599	30291536	30291982	30294470	30294964
5799	"ENSG00000231074"	"HCG18"	chr6	-	30291536	30294964	30291536	30292599	30296131	30296237
5800	"ENSG00000145741"	"BTF3"	chr5	+	73502487	73503117	73502915	73503117	73499133	73499202
5801	"ENSG00000143093"	"STRIP1"	chr1	+	110049111	110050409	110050342	110050409	110047771	110047869
5802	"ENSG00000011295"	"TTC19"	chr17	+	16002656	16002831	16002792	16002831	16001914	16002025
5803	"ENSG00000198408"	"OGA"	chr10	-	101792838	101792943	101792838	101792901	101793912	101793998
5804	"ENSG00000198408"	"OGA"	chr10	-	101792838	101792943	101792838	101792901	101797979	101798154
5805	"ENSG00000228794"	"LINC01128"	chr1	+	851926	852766	852670	852766	847653	847806
5806	"ENSG00000228794"	"LINC01128"	chr1	+	850177	850351	850180	850351	849483	849602
5807	"ENSG00000147180"	"ZNF711"	chrX	+	85246929	85247651	85247546	85247651	85245902	85246022
5808	"ENSG00000084754"	"HADHA"	chr2	-	26214442	26214576	26214442	26214561	26215052	26215175
5809	"ENSG00000142676"	"RPL11"	chr1	+	23692608	23692759	23692611	23692759	23691820	23692060
5810	"ENSG00000142676"	"RPL11"	chr1	+	23694659	23695908	23695797	23695908	23693806	23693913
5811	"ENSG00000139174"	"PRICKLE1"	chr12	-	42472384	42472564	42472384	42472561	42483757	42483985
5812	"ENSG00000139174"	"PRICKLE1"	chr12	-	42472384	42472564	42472384	42472561	42589464	42589746
5813	"ENSG00000154222"	"CC2D1B"	chr1	-	52357000	52357174	52357000	52357126	52357525	52357698
5814	"ENSG00000154222"	"CC2D1B"	chr1	-	52357780	52357916	52357780	52357898	52358330	52358461
5815	"ENSG00000154222"	"CC2D1B"	chr1	-	52359704	52359836	52359704	52359820	52360073	52360233
5816	"ENSG00000154222"	"CC2D1B"	chr1	-	52359704	52359883	52359704	52359820	52360073	52360233
5817	"ENSG00000154222"	"CC2D1B"	chr1	-	52359704	52359883	52359704	52359836	52360073	52360233
5818	"ENSG00000151883"	"PARP8"	chr5	+	50834841	50835015	50834930	50835015	50833978	50834048
5819	"ENSG00000204420"	"MPIG6B"	chr6	+	31724745	31724844	31724764	31724844	31723638	31723986
5820	"ENSG00000204420"	"MPIG6B"	chr6	+	31724745	31724844	31724764	31724844	31724586	31724627
5821	"ENSG00000198929"	"NOS1AP"	chr1	+	162300632	162300706	162300647	162300706	162287343	162287436
5822	"ENSG00000010810"	"FYN"	chr6	-	111740980	111741097	111740980	111741093	111780565	111780635
5823	"ENSG00000117834"	"SLC5A9"	chr1	+	48230599	48230705	48230666	48230705	48229294	48229459
5824	"ENSG00000184368"	"MAP7D2"	chrX	-	20044363	20044524	20044363	20044500	20052877	20052988
5825	"ENSG00000108797"	"CNTNAP1"	chr17	+	42691136	42691293	42691152	42691293	42690738	42690942
5826	"ENSG00000160741"	"CRTC2"	chr1	-	153952570	153952650	153952570	153952635	153952804	153952834
5827	"ENSG00000137166"	"FOXP4"	chr6	+	41585430	41585517	41585436	41585517	41584768	41584891
5828	"ENSG00000137166"	"FOXP4"	chr6	+	41587298	41587512	41587301	41587512	41587008	41587156
5829	"ENSG00000137166"	"FOXP4"	chr6	+	41589962	41590170	41589998	41590170	41589770	41589854
5830	"ENSG00000287172"	"AC073091.3"	chr2	+	76385229	76385352	76385251	76385352	76341552	76341659
5831	"ENSG00000179593"	"ALOX15B"	chr17	+	8047257	8047379	8047293	8047379	8046906	8047076
5832	"ENSG00000171595"	"DNAI2"	chr17	+	74310016	74310163	74310052	74310163	74309252	74309388
5833	"ENSG00000121753"	"ADGRB2"	chr1	-	31728181	31728280	31728181	31728277	31728597	31728633
5834	"ENSG00000101452"	"DHX35"	chr20	+	38988792	38988917	38988812	38988917	38983698	38983776
5835	"ENSG00000167822"	"OR8J3"	chr11	-	56134720	56137738	56134720	56137038	56140172	56140201
5836	"ENSG00000167822"	"OR8J3"	chr11	-	56134720	56138497	56134720	56137038	56140172	56140201
5837	"ENSG00000167822"	"OR8J3"	chr11	-	56134720	56138497	56134720	56137738	56140172	56140201
5838	"ENSG00000138496"	"PARP9"	chr3	-	122558328	122558467	122558328	122558401	122559605	122559709
5839	"ENSG00000149474"	"KAT14"	chr20	+	18161819	18162239	18161822	18162239	18150820	18150942
5840	"ENSG00000149474"	"KAT14"	chr20	+	18161819	18162239	18161822	18162239	18159083	18159265
5841	"ENSG00000206573"	"THUMPD3-AS1"	chr3	-	9390289	9391826	9390289	9390497	9397423	9397452
5842	"ENSG00000181135"	"ZNF707"	chr8	+	143688661	143689301	143689203	143689301	143687993	143688067
5843	"ENSG00000181135"	"ZNF707"	chr8	+	143691596	143691713	143691599	143691713	143691072	143691199
5844	"ENSG00000181135"	"ZNF707"	chr8	+	143691596	143691713	143691609	143691713	143691072	143691199
5845	"ENSG00000181135"	"ZNF707"	chr8	+	143691599	143691713	143691609	143691713	143691072	143691199
5846	"ENSG00000181135"	"ZNF707"	chr8	+	143691596	143691713	143691599	143691713	143691072	143691232
5847	"ENSG00000078295"	"ADCY2"	chr5	+	7789641	7789800	7789658	7789800	7784364	7784449
