ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
4433	"ENSG00000158863"	"FAM160B2"	chr8	+	22101707	22102315	22101707	22101851	22102527	22102628
4441	"ENSG00000153363"	"LINC00467"	chr1	+	211396766	211396841	211396766	211396831	211398035	211399219
4452	"ENSG00000142687"	"KIAA0319L"	chr1	-	35444160	35444303	35444164	35444303	35442905	35443028
4453	"ENSG00000142687"	"KIAA0319L"	chr1	-	35444160	35444303	35444164	35444303	35443261	35443335
4458	"ENSG00000159176"	"CSRP1"	chr1	-	201488854	201488984	201488872	201488984	201485282	201485376
4467	"ENSG00000116922"	"C1orf109"	chr1	-	37690215	37690520	37690333	37690520	37686272	37686452
4470	"ENSG00000011021"	"CLCN6"	chr1	+	11826155	11826224	11826155	11826214	11827114	11827221
4478	"ENSG00000105700"	"KXD1"	chr19	+	18557761	18557949	18557761	18557914	18560419	18560550
4484	"ENSG00000204599"	"TRIM39"	chr6	+	30340504	30340620	30340504	30340538	30341388	30341470
4498	"ENSG00000111640"	"GAPDH"	chr12	+	6536683	6537010	6536683	6536790	6537100	6537216
4501	"ENSG00000066427"	"ATXN3"	chr14	-	92080952	92081061	92080964	92081061	92079414	92079468
4505	"ENSG00000144535"	"DIS3L2"	chr2	+	232130618	232130943	232130618	232130719	232136471	232136719
4506	"ENSG00000144535"	"DIS3L2"	chr2	+	232130618	232130943	232130618	232130719	232163458	232163632
4507	"ENSG00000028310"	"BRD9"	chr5	-	868606	869119	869037	869119	865413	865581
4509	"ENSG00000112514"	"CUTA"	chr6	-	33417096	33417310	33417250	33417310	33416919	33416969
4512	"ENSG00000026025"	"VIM"	chr10	+	17235168	17236379	17235168	17235389	17237229	17237593
4513	"ENSG00000026025"	"VIM"	chr10	+	17235845	17236379	17235845	17235889	17237229	17237593
4526	"ENSG00000144357"	"UBR3"	chr2	+	169927319	169927407	169927319	169927405	169928728	169928868
4528	"ENSG00000068120"	"COASY"	chr17	+	42562147	42563322	42562147	42562219	42564445	42564577
4529	"ENSG00000124126"	"PREX1"	chr20	-	48632276	48632639	48632495	48632639	48630727	48630794
4531	"ENSG00000170581"	"STAT2"	chr12	-	56349344	56349509	56349425	56349509	56348528	56348623
4532	"ENSG00000170581"	"STAT2"	chr12	-	56349344	56349509	56349425	56349509	56348751	56348804
4536	"ENSG00000170581"	"STAT2"	chr12	-	56350096	56350432	56350411	56350432	56349425	56349509
4537	"ENSG00000170581"	"STAT2"	chr12	-	56350096	56350432	56350411	56350432	56349588	56349636
4545	"ENSG00000132768"	"DPH2"	chr1	+	43970595	43970817	43970595	43970708	43970905	43971189
4547	"ENSG00000132768"	"DPH2"	chr1	+	43970965	43971220	43970965	43971189	43972157	43972334
4548	"ENSG00000009830"	"POMT2"	chr14	-	77278728	77279928	77279683	77279928	77278393	77278508
4549	"ENSG00000009830"	"POMT2"	chr14	-	77279683	77279928	77279822	77279928	77279536	77279586
4560	"ENSG00000170312"	"CDK1"	chr10	+	60788059	60788234	60788059	60788230	60791893	60792053
4562	"ENSG00000196352"	"CD55"	chr1	+	207336692	207337409	207336692	207336818	207339396	207339417
4568	"ENSG00000196642"	"RABL6"	chr9	+	136837861	136838015	136837861	136837980	136838908	136839121
4573	"ENSG00000159588"	"CCDC17"	chr1	-	45622750	45623652	45623556	45623652	45622548	45622667
4575	"ENSG00000091127"	"PUS7"	chr7	-	105470687	105470848	105470760	105470848	105465312	105465414
4581	"ENSG00000215883"	"CYB5RL"	chr1	-	54190737	54190896	54190747	54190896	54184160	54184265
4585	"ENSG00000117481"	"NSUN4"	chr1	+	46344800	46345144	46344800	46344962	46352867	46353028
4591	"ENSG00000089685"	"BIRC5"	chr17	+	78215965	78216066	78215965	78216034	78223464	78225636
4594	"ENSG00000140416"	"TPM1"	chr15	+	63061197	63062277	63061197	63061273	63062575	63062645
4597	"ENSG00000147813"	"NAPRT"	chr8	-	143576077	143576572	143576431	143576572	143575621	143575702
4599	"ENSG00000188732"	"FAM221A"	chr7	+	23692182	23694913	23692182	23692253	23698191	23698299
4604	"ENSG00000095787"	"WAC"	chr10	+	28614566	28616362	28614566	28614685	28617656	28617784
4620	"ENSG00000075702"	"WDR62"	chr19	+	36083062	36083241	36083062	36083188	36086686	36086812
4623	"ENSG00000160752"	"FDPS"	chr1	+	155318168	155318291	155318168	155318287	155318855	155318928
4625	"ENSG00000157193"	"LRP8"	chr1	-	53255116	53257464	53257239	53257464	53250689	53250862
4626	"ENSG00000157193"	"LRP8"	chr1	-	53275630	53275753	53275654	53275753	53266472	53266647
4635	"ENSG00000104714"	"ERICH1"	chr8	-	625674	627238	627002	627238	614745	615284
4637	"ENSG00000137106"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37425921	37425994
4638	"ENSG00000137106"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37429731	37429836
4639	"ENSG00000137106"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37432007	37432138
4641	"ENSG00000159363"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17002295	17002373
4646	"ENSG00000167578"	"RAB4B"	chr19	+	40780018	40780499	40780018	40780099	40783777	40783840
4648	"ENSG00000115042"	"FAHD2A"	chr2	+	95410526	95411026	95410526	95410586	95412433	95412542
4649	"ENSG00000122140"	"MRPS2"	chr9	+	135500997	135501326	135500997	135501123	135501698	135501973
4657	"ENSG00000143543"	"JTB"	chr1	-	153976692	153977013	153976975	153977013	153975825	153975905
4659	"ENSG00000156873"	"PHKG2"	chr16	+	30751105	30751281	30751105	30751217	30753231	30753297
4660	"ENSG00000156873"	"PHKG2"	chr16	+	30751105	30751603	30751105	30751217	30753231	30753297
4661	"ENSG00000156873"	"PHKG2"	chr16	+	30751105	30751603	30751105	30751281	30753231	30753297
4664	"ENSG00000117308"	"GALE"	chr1	-	23798116	23798730	23798614	23798730	23797694	23797871
4669	"ENSG00000175054"	"ATR"	chr3	-	142466323	142469569	142467933	142469569	142465096	142465240
4671	"ENSG00000205643"	"CDPF1"	chr22	-	46247105	46247221	46247124	46247221	46246672	46246795
4672	"ENSG00000205643"	"CDPF1"	chr22	-	46247109	46247221	46247124	46247221	46246672	46246795
4673	"ENSG00000162971"	"TYW5"	chr2	-	199948317	199948472	199948336	199948472	199938932	199939070
4679	"ENSG00000115875"	"SRSF7"	chr2	-	38748046	38748157	38748055	38748157	38747061	38747130
4697	"ENSG00000198755"	"RPL10A"	chr6	+	35468419	35468873	35468419	35468439	35469380	35469529
4698	"ENSG00000198755"	"RPL10A"	chr6	+	35468798	35469027	35468798	35468873	35469380	35469529
4708	"ENSG00000118961"	"LDAH"	chr2	-	20701569	20701652	20701574	20701652	20686906	20687094
4712	"ENSG00000164403"	"SHROOM1"	chr5	-	132823849	132824419	132824280	132824419	132823622	132823764
4715	"ENSG00000011485"	"PPP5C"	chr19	+	46387365	46388448	46387365	46387453	46388552	46388731
4718	"ENSG00000116670"	"MAD2L2"	chr1	-	11680352	11680613	11680561	11680613	11677542	11677614
4720	"ENSG00000143575"	"HAX1"	chr1	+	154273335	154273598	154273335	154273534	154274949	154275001
4721	"ENSG00000143575"	"HAX1"	chr1	+	154273335	154273961	154273335	154273534	154274949	154275001
4722	"ENSG00000143575"	"HAX1"	chr1	+	154273335	154273961	154273335	154273598	154274949	154275001
4723	"ENSG00000143575"	"HAX1"	chr1	+	154274949	154275260	154274949	154275001	154275392	154275483
4728	"ENSG00000167967"	"E4F1"	chr16	+	2229569	2232364	2229569	2229675	2232455	2232576
4731	"ENSG00000115204"	"MPV17"	chr2	-	27312213	27312589	27312493	27312589	27311898	27311951
4733	"ENSG00000060138"	"YBX3"	chr12	-	10704050	10704148	10704059	10704148	10703522	10703619
4736	"ENSG00000175634"	"RPS6KB2"	chr11	+	67432951	67433194	67432951	67433042	67433339	67433447
4737	"ENSG00000175634"	"RPS6KB2"	chr11	+	67433994	67434275	67433994	67434057	67434376	67434484
4740	"ENSG00000197905"	"TEAD4"	chr12	+	2959947	2960353	2959947	2960196	3011003	3011068
4746	"ENSG00000167671"	"UBXN6"	chr19	-	4446048	4446413	4446282	4446413	4445009	4445623
4747	"ENSG00000167671"	"UBXN6"	chr19	-	4446499	4446920	4446835	4446920	4445009	4445623
4749	"ENSG00000197077"	"KIAA1671"	chr22	+	25174239	25177522	25174239	25174489	25181698	25181823
4757	"ENSG00000106028"	"SSBP1"	chr7	+	141738357	141738503	141738357	141738410	141742168	141742229
4760	"ENSG00000143793"	"C1orf35"	chr1	-	228102309	228102560	228102477	228102560	228102079	228102165
4762	"ENSG00000142327"	"RNPEPL1"	chr2	+	240574514	240574628	240574514	240574612	240575501	240575610
4764	"ENSG00000127922"	"SEM1"	chr7	-	96653708	96653838	96653744	96653838	96649194	96650519
4765	"ENSG00000121766"	"ZCCHC17"	chr1	+	31296981	31297213	31296981	31297075	31319108	31319166
4766	"ENSG00000121766"	"ZCCHC17"	chr1	+	31296981	31297213	31296981	31297075	31337174	31337275
4769	"ENSG00000231999"	"LRRC8C-DT"	chr1	-	89632015	89632209	89632019	89632209	89624849	89625205
4781	"ENSG00000134574"	"DDB2"	chr11	+	47234756	47235412	47234756	47234934	47237836	47238001
4783	"ENSG00000197885"	"NKIRAS1"	chr3	-	23900803	23901049	23900807	23901049	23892309	23893333
4789	"ENSG00000213963"	"AC019080.1"	chr2	-	177323238	177323396	177323303	177323396	177311232	177311328
4790	"ENSG00000213963"	"AC019080.1"	chr2	-	177323084	177323396	177323238	177323396	177321606	177322237
4791	"ENSG00000213963"	"AC019080.1"	chr2	-	177323084	177323396	177323303	177323396	177321606	177322237
4792	"ENSG00000213963"	"AC019080.1"	chr2	-	177323238	177323396	177323303	177323396	177321606	177322237
4795	"ENSG00000110200"	"ANAPC15"	chr11	-	72111411	72111496	72111441	72111496	72111156	72111281
4801	"ENSG00000182095"	"TNRC18"	chr7	-	5314979	5315148	5314983	5315148	5312502	5313859
4803	"ENSG00000196961"	"AP2A1"	chr19	+	49799967	49800150	49799967	49800017	49801389	49801621
4805	"ENSG00000156983"	"BRPF1"	chr3	+	9742024	9742171	9742024	9742153	9742351	9742541
4808	"ENSG00000156983"	"BRPF1"	chr3	+	9742943	9743471	9742943	9743253	9743580	9743901
4809	"ENSG00000156983"	"BRPF1"	chr3	+	9745572	9745930	9745572	9745709	9746299	9746454
4815	"ENSG00000115183"	"TANC1"	chr2	+	159219237	159219867	159219237	159219361	159224231	159224364
4823	"ENSG00000130713"	"EXOSC2"	chr9	+	130695491	130695606	130695491	130695593	130699328	130699394
4825	"ENSG00000170322"	"NFRKB"	chr11	-	129893292	129893385	129893296	129893385	129892714	129892870
4826	"ENSG00000170322"	"NFRKB"	chr11	-	129893292	129893385	129893296	129893385	129893061	129893152
4837	"ENSG00000141504"	"SAT2"	chr17	-	7627362	7627802	7627552	7627802	7627142	7627226
4838	"ENSG00000171848"	"RRM2"	chr2	+	10122738	10123057	10122738	10122897	10123386	10123530
4840	"ENSG00000111358"	"GTF2H3"	chr12	+	123650993	123651156	123650993	123651056	123652523	123652561
4852	"ENSG00000138614"	"INTS14"	chr15	-	65607158	65607442	65607301	65607442	65605128	65605232
4856	"ENSG00000142082"	"SIRT3"	chr11	-	236047	236354	236193	236354	232982	233215
4858	"ENSG00000035115"	"SH3YL1"	chr2	-	262200	262786	262630	262786	260084	261130
4860	"ENSG00000187741"	"FANCA"	chr16	-	89739015	89739289	89739132	89739289	89738881	89738926
4862	"ENSG00000187741"	"FANCA"	chr16	-	89798950	89799232	89799165	89799232	89792470	89792547
4865	"ENSG00000187741"	"FANCA"	chr16	-	89815876	89816647	89816536	89816647	89810928	89811071
4870	"ENSG00000168028"	"RPSA"	chr3	+	39408605	39408739	39408605	39408724	39411648	39411777
4874	"ENSG00000033867"	"SLC4A7"	chr3	-	27433915	27434104	27433954	27434104	27424036	27424152
4886	"ENSG00000115525"	"ST3GAL5"	chr2	-	85847860	85848204	85848115	85848204	85846376	85846424
4887	"ENSG00000115525"	"ST3GAL5"	chr2	-	85847860	85848204	85848115	85848204	85846376	85846563
4889	"ENSG00000255028"	"AP003049.2"	chr11	-	109512578	109512725	109512590	109512725	109413253	109413556
4890	"ENSG00000255028"	"AP003049.2"	chr11	-	109512578	109512725	109512590	109512725	109415923	109416171
4891	"ENSG00000112651"	"MRPL2"	chr6	-	43055896	43056196	43056080	43056196	43055544	43055618
4896	"ENSG00000067445"	"TRO"	chrX	+	54926582	54927105	54926582	54926625	54927666	54927781
4901	"ENSG00000228203"	"RNF144A-AS1"	chr2	-	6918284	6918709	6918401	6918709	6915822	6915967
4908	"ENSG00000135338"	"LCA5"	chr6	-	79537115	79537430	79537164	79537430	79513211	79513741
4909	"ENSG00000135338"	"LCA5"	chr6	-	79537115	79537430	79537164	79537430	79518704	79519085
4910	"ENSG00000135338"	"LCA5"	chr6	-	79537115	79537430	79537164	79537430	79525163	79525269
4913	"ENSG00000143369"	"ECM1"	chr1	+	150509660	150509762	150509660	150509756	150509834	150510002
4914	"ENSG00000143369"	"ECM1"	chr1	+	150509660	150510002	150509660	150509762	150510101	150510182
4920	"ENSG00000168958"	"MFF"	chr2	+	227328677	227330846	227328677	227328789	227332418	227332588
4921	"ENSG00000138073"	"PREB"	chr2	-	27133116	27133721	27133531	27133721	27132842	27132923
4925	"ENSG00000197451"	"HNRNPAB"	chr5	+	178209329	178209441	178209329	178209432	178210131	178210272
4927	"ENSG00000197451"	"HNRNPAB"	chr5	+	178209329	178209447	178209329	178209441	178210131	178210272
4960	"ENSG00000167595"	"PROSER3"	chr19	+	35762255	35762356	35762255	35762352	35764853	35764936
4961	"ENSG00000115234"	"SNX17"	chr2	+	27371268	27371468	27371268	27371343	27372622	27373129
4976	"ENSG00000107521"	"HPS1"	chr10	-	98423598	98423668	98423602	98423668	98422368	98422509
4986	"ENSG00000003509"	"NDUFAF7"	chr2	+	37241577	37241791	37241577	37241637	37243862	37243973
4992	"ENSG00000114388"	"NPRL2"	chr3	-	50348522	50348563	50348526	50348563	50347758	50347901
4994	"ENSG00000114388"	"NPRL2"	chr3	-	50348522	50348782	50348684	50348782	50348316	50348410
4995	"ENSG00000114388"	"NPRL2"	chr3	-	50348526	50348782	50348684	50348782	50348316	50348410
4997	"ENSG00000114388"	"NPRL2"	chr3	-	50349385	50349828	50349664	50349828	50348684	50348782
4998	"ENSG00000114388"	"NPRL2"	chr3	-	50349385	50349828	50349664	50349828	50348873	50349010
4999	"ENSG00000114388"	"NPRL2"	chr3	-	50349664	50350022	50349930	50350022	50348873	50349010
5000	"ENSG00000114388"	"NPRL2"	chr3	-	50349664	50350022	50349912	50350022	50349385	50349494
5002	"ENSG00000114388"	"NPRL2"	chr3	-	50349912	50350022	50349930	50350022	50349385	50349494
5003	"ENSG00000114388"	"NPRL2"	chr3	-	50349912	50350022	50349930	50350022	50349664	50349828
5011	"ENSG00000138050"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39761330	39761418
5013	"ENSG00000138050"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39768423	39768501
5024	"ENSG00000112855"	"HARS2"	chr5	+	140691452	140691756	140691452	140691515	140693590	140693665
5030	"ENSG00000160753"	"RUSC1"	chr1	+	155325101	155325490	155325101	155325178	155325566	155325672
5034	"ENSG00000171132"	"PRKCE"	chr2	+	45701382	45701524	45701382	45701491	45842999	45843063
5038	"ENSG00000095951"	"HIVEP1"	chr6	+	12119889	12125870	12119889	12119934	12135790	12135892
5062	"ENSG00000109332"	"UBE2D3"	chr4	-	102801453	102802638	102802560	102802638	102799406	102799500
5066	"ENSG00000162191"	"UBXN1"	chr11	-	62677517	62677832	62677780	62677832	62676812	62677005
5068	"ENSG00000162191"	"UBXN1"	chr11	-	62678689	62679058	62678864	62679058	62678494	62678601
5069	"ENSG00000166986"	"MARS1"	chr12	+	57512007	57512353	57512007	57512103	57512750	57512964
5070	"ENSG00000166986"	"MARS1"	chr12	+	57514953	57515058	57514953	57515014	57515149	57515493
5071	"ENSG00000166986"	"MARS1"	chr12	+	57514953	57515058	57514953	57515014	57515919	57515991
5073	"ENSG00000166986"	"MARS1"	chr12	+	57515919	57516337	57515919	57515991	57516434	57516655
5075	"ENSG00000104907"	"TRMT1"	chr19	-	13105266	13105606	13105486	13105606	13104906	13105081
5076	"ENSG00000104907"	"TRMT1"	chr19	-	13112895	13113011	13112908	13113011	13110157	13110306
5082	"ENSG00000115355"	"CCDC88A"	chr2	-	55299827	55299919	55299838	55299919	55296257	55296520
5087	"ENSG00000138035"	"PNPT1"	chr2	-	55644636	55645432	55645348	55645432	55643318	55643425
5088	"ENSG00000138035"	"PNPT1"	chr2	-	55680711	55680918	55680854	55680918	55679681	55679795
5093	"ENSG00000115392"	"FANCL"	chr2	-	58198578	58198662	58198593	58198662	58194228	58194273
5100	"ENSG00000141367"	"CLTC"	chr17	+	59663841	59663994	59663841	59663992	59664786	59664909
5101	"ENSG00000115464"	"USP34"	chr2	-	61206759	61208977	61208898	61208977	61206016	61206124
5102	"ENSG00000242372"	"EIF6"	chr20	-	35284175	35284492	35284380	35284492	35280653	35280829
5104	"ENSG00000186281"	"GPAT2"	chr2	-	96023105	96024000	96023922	96024000	96022957	96023023
5105	"ENSG00000186281"	"GPAT2"	chr2	-	96027418	96028090	96027990	96028090	96026182	96026305
5113	"ENSG00000138036"	"DYNC2LI1"	chr2	+	43774063	43774146	43774063	43774145	43783519	43783554
5117	"ENSG00000204681"	"GABBR1"	chr6	-	29630457	29630643	29630521	29630643	29629086	29629247
5119	"ENSG00000162910"	"MRPL55"	chr1	-	228109148	228109299	228109260	228109299	228107667	228107869
5123	"ENSG00000122481"	"RWDD3"	chr1	+	95239776	95239909	95239776	95239810	95246541	95246657
5124	"ENSG00000122481"	"RWDD3"	chr1	+	95244210	95244715	95244210	95244698	95246541	95246657
5125	"ENSG00000131051"	"RBM39"	chr20	-	35738967	35740887	35740823	35740887	35725037	35725155
5126	"ENSG00000131051"	"RBM39"	chr20	-	35738967	35740887	35740823	35740887	35731940	35732135
5128	"ENSG00000155561"	"NUP205"	chr7	+	135644894	135645018	135644894	135644978	135645467	135645596
5130	"ENSG00000132676"	"DAP3"	chr1	+	155689090	155689243	155689090	155689174	155717005	155717128
5131	"ENSG00000132676"	"DAP3"	chr1	+	155689090	155689243	155689090	155689174	155725381	155725490
5135	"ENSG00000157184"	"CPT2"	chr1	+	53210014	53211369	53210014	53211250	53212780	53212816
5136	"ENSG00000157184"	"CPT2"	chr1	+	53210014	53211369	53210014	53211319	53212780	53212816
5145	"ENSG00000117650"	"NEK2"	chr1	-	211671168	211671284	211671201	211671284	211670280	211670393
5152	"ENSG00000108387"	"SEPTIN4"	chr17	-	58521735	58522101	58521966	58522101	58521253	58521350
5158	"ENSG00000267796"	"LIN37"	chr19	+	35752433	35752999	35752433	35752484	35753086	35753253
5163	"ENSG00000075292"	"ZNF638"	chr2	+	71331781	71331875	71331781	71331865	71332829	71333077
5168	"ENSG00000122203"	"KIAA1191"	chr5	-	176359461	176359567	176359480	176359567	176348249	176348356
5176	"ENSG00000239779"	"WBP1"	chr2	+	74458831	74459117	74458831	74458919	74459477	74459562
5177	"ENSG00000239779"	"WBP1"	chr2	+	74458831	74459117	74458831	74458919	74459642	74459745
5182	"ENSG00000115282"	"TTC31"	chr2	+	74483321	74483563	74483321	74483410	74490024	74490473
5190	"ENSG00000167220"	"HDHD2"	chr18	-	47136301	47136449	47136338	47136449	47134495	47134677
5199	"ENSG00000113712"	"CSNK1A1"	chr5	-	149505446	149505595	149505482	149505595	149501014	149501222
5216	"ENSG00000042493"	"CAPG"	chr2	-	85399135	85399285	85399180	85399285	85395537	85395626
5217	"ENSG00000042493"	"CAPG"	chr2	-	85398689	85398782	85398719	85398782	85398019	85398152
5226	"ENSG00000198908"	"BHLHB9"	chrX	+	102720956	102721091	102720956	102721027	102747832	102747911
5227	"ENSG00000149231"	"CCDC82"	chr11	-	96364979	96365150	96365126	96365150	96358992	96359097
5229	"ENSG00000149231"	"CCDC82"	chr11	-	96383961	96386293	96386253	96386293	96383268	96383473
5233	"ENSG00000224078"	"SNHG14"	chr15	+	25095626	25095828	25095626	25095728	25096827	25096980
5244	"ENSG00000137075"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36375933	36376127
5245	"ENSG00000137075"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36390466	36390616
5246	"ENSG00000124839"	"RAB17"	chr2	-	237585997	237586157	237586063	237586157	237577256	237577382
5250	"ENSG00000124839"	"RAB17"	chr2	-	237585997	237586157	237586041	237586157	237585402	237585564
5251	"ENSG00000124839"	"RAB17"	chr2	-	237585997	237586157	237586063	237586157	237585402	237585564
5252	"ENSG00000124839"	"RAB17"	chr2	-	237586041	237586157	237586063	237586157	237585402	237585564
5258	"ENSG00000148303"	"RPL7A"	chr9	+	133350239	133350727	133350239	133350319	133351001	133351071
5262	"ENSG00000126878"	"AIF1L"	chr9	+	131117755	131117847	131117755	131117835	131121110	131121603
5271	"ENSG00000198901"	"PRC1"	chr15	-	90983905	90984140	90984017	90984140	90982621	90982745
5277	"ENSG00000186635"	"ARAP1"	chr11	-	72687438	72687738	72687687	72687738	72686041	72686191
5278	"ENSG00000167895"	"TMC8"	chr17	+	78131280	78131737	78131280	78131405	78132358	78132508
5284	"ENSG00000167792"	"NDUFV1"	chr11	+	67610380	67611207	67610380	67610570	67611402	67611569
5285	"ENSG00000149499"	"EML3"	chr11	-	62602758	62603247	62603148	62603247	62602219	62602678
5288	"ENSG00000065183"	"WDR3"	chr1	+	117933287	117933490	117933287	117933389	117933629	117933740
5289	"ENSG00000065183"	"WDR3"	chr1	+	117933287	117933490	117933287	117933389	117934472	117934682
5290	"ENSG00000144199"	"FAHD2B"	chr2	-	97085698	97086198	97086138	97086198	97084168	97084277
5292	"ENSG00000180488"	"MIGA1"	chr1	+	77783237	77783351	77783237	77783267	77813733	77813867
5303	"ENSG00000197622"	"CDC42SE1"	chr1	-	151055015	151055993	151055676	151055993	151054230	151054321
5304	"ENSG00000197622"	"CDC42SE1"	chr1	-	151056650	151056786	151056655	151056786	151055015	151055126
5307	"ENSG00000040933"	"INPP4A"	chr2	+	98555552	98555808	98555552	98555691	98563464	98563637
5315	"ENSG00000064666"	"CNN2"	chr19	+	1032558	1032696	1032558	1032663	1036415	1036562
5316	"ENSG00000158417"	"EIF5B"	chr2	+	99369391	99369485	99369391	99369481	99371655	99371730
5318	"ENSG00000154328"	"NEIL2"	chr8	+	11771445	11771590	11771445	11771585	11779597	11779950
5319	"ENSG00000154328"	"NEIL2"	chr8	+	11769709	11770335	11769709	11769791	11783202	11783399
5321	"ENSG00000173588"	"CEP83"	chr12	-	94412317	94412591	94412516	94412591	94411696	94411847
5337	"ENSG00000162105"	"SHANK2"	chr11	-	70490275	70490387	70490302	70490387	70485313	70487720
5340	"ENSG00000164609"	"SLU7"	chr5	-	160418595	160419081	160419022	160419081	160417111	160417241
5342	"ENSG00000186522"	"SEPTIN10"	chr2	-	109593046	109593119	109593050	109593119	109585125	109585321
5343	"ENSG00000186522"	"SEPTIN10"	chr2	-	109593046	109593119	109593050	109593119	109585725	109585838
5354	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426680	178426365	178426661	178430655	178430824
5355	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426703	178426365	178426661	178430655	178430824
5356	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426703	178426365	178426680	178430655	178430824
5357	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426680	178426365	178426505	178430677	178430889
5358	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426703	178426365	178426505	178430677	178430889
5359	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426703	178426365	178426680	178430677	178430889
5360	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426661	178426365	178426505	178430694	178430889
5361	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426680	178426365	178426505	178430694	178430889
5362	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426703	178426365	178426505	178430694	178430889
5364	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426703	178426365	178426661	178430694	178430889
5365	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426703	178426365	178426680	178430694	178430889
5373	"ENSG00000234323"	"LINC01505"	chr9	+	106500356	106500637	106500356	106500505	106588376	106588464
5374	"ENSG00000234323"	"LINC01505"	chr9	+	106588827	106589013	106588827	106588940	106598531	106598663
5375	"ENSG00000234323"	"LINC01505"	chr9	+	106588827	106589013	106588827	106588940	106664752	106664877
5376	"ENSG00000234323"	"LINC01505"	chr9	+	106702508	106702628	106702508	106702592	106712382	106712749
5378	"ENSG00000115159"	"GPD2"	chr2	+	156578888	156579164	156578888	156579001	156579689	156579788
5383	"ENSG00000143390"	"RFX5"	chr1	-	151346204	151346333	151346214	151346333	151345105	151345188
5397	"ENSG00000143799"	"PARP1"	chr1	-	226365953	226367608	226367479	226367608	226365001	226365154
5401	"ENSG00000088179"	"PTPN4"	chr2	+	119915178	119916690	119915178	119915242	119926597	119926666
5402	"ENSG00000088179"	"PTPN4"	chr2	+	119915178	119916690	119915178	119915242	119932423	119932549
5406	"ENSG00000144118"	"RALB"	chr2	+	120278617	120278778	120278617	120278712	120289579	120289757
5407	"ENSG00000102900"	"NUP93"	chr16	+	56748233	56748426	56748233	56748266	56758537	56758655
5420	"ENSG00000131143"	"COX4I1"	chr16	+	85804936	85805151	85804936	85805104	85805732	85806968
5422	"ENSG00000072163"	"LIMS2"	chr2	-	127640269	127640988	127640895	127640988	127640069	127640145
5427	"ENSG00000175215"	"CTDSP2"	chr12	-	57827533	57827590	57827551	57827590	57826345	57826402
5432	"ENSG00000161202"	"DVL3"	chr3	+	184164795	184165206	184164795	184164931	184165421	184165491
5437	"ENSG00000136718"	"IMP4"	chr2	+	130342893	130343194	130342893	130342935	130344628	130344712
5441	"ENSG00000039650"	"PNKP"	chr19	-	49861607	49861881	49861771	49861881	49861448	49861510
5445	"ENSG00000115762"	"PLEKHB2"	chr2	+	131132901	131133015	131132901	131132991	131140169	131140275
5448	"ENSG00000114268"	"PFKFB4"	chr3	-	48535511	48535658	48535532	48535658	48523700	48523830
5450	"ENSG00000127837"	"AAMP"	chr2	-	218265578	218265946	218265830	218265946	218265019	218265174
5451	"ENSG00000127837"	"AAMP"	chr2	-	218265578	218266587	218266442	218266587	218265019	218265174
5452	"ENSG00000127837"	"AAMP"	chr2	-	218265578	218266587	218266442	218266587	218265370	218265461
5455	"ENSG00000177646"	"ACAD9"	chr3	+	128909343	128910149	128909343	128909421	128910740	128910813
5456	"ENSG00000089060"	"SLC8B1"	chr12	-	113332722	113332960	113332748	113332960	113318963	113319071
5458	"ENSG00000118257"	"NRP2"	chr2	+	205766782	205766818	205766782	205766803	205767228	205768481
5468	"ENSG00000135912"	"TTLL4"	chr2	+	218752762	218752973	218752762	218752847	218753583	218753669
5474	"ENSG00000225190"	"PLEKHM1"	chr17	-	45477899	45478147	45478100	45478147	45475887	45476073
5475	"ENSG00000143207"	"COP1"	chr1	-	176163814	176163891	176163826	176163891	176149005	176149074
5480	"ENSG00000137817"	"PARP6"	chr15	-	72260477	72260688	72260533	72260688	72259607	72259661
5482	"ENSG00000137817"	"PARP6"	chr15	-	72260533	72260688	72260537	72260688	72259607	72259661
5487	"ENSG00000176978"	"DPP7"	chr9	-	137112719	137112805	137112744	137112805	137112111	137112169
5488	"ENSG00000176978"	"DPP7"	chr9	-	137112719	137112805	137112744	137112805	137112132	137112230
5489	"ENSG00000176978"	"DPP7"	chr9	-	137114242	137114576	137114462	137114576	137113864	137114028
